image_filename,mask_filename,prompt
2000x1500_13_resized_jpg.rf.31483e8a8429cd46154c801460d9f1e5.jpg,2000x1500_13_resized_jpg.rf.31483e8a8429cd46154c801460d9f1e5_mask.png,segment taping area
2000x1500_13_resized_jpg.rf.3ad5c8d1e2c30db1d5ca1f6b6cf23d44.jpg,2000x1500_13_resized_jpg.rf.3ad5c8d1e2c30db1d5ca1f6b6cf23d44_mask.png,segment taping area
2000x1500_13_resized_jpg.rf.523582379f857d347b85a79400cce096.jpg,2000x1500_13_resized_jpg.rf.523582379f857d347b85a79400cce096_mask.png,segment taping area
2000x1500_13_resized_jpg.rf.74d76c3edb600255b372668a0c936893.jpg,2000x1500_13_resized_jpg.rf.74d76c3edb600255b372668a0c936893_mask.png,segment taping area
2000x1500_13_resized_jpg.rf.8360bf2b08fc358ad280991b038c76b9.jpg,2000x1500_13_resized_jpg.rf.8360bf2b08fc358ad280991b038c76b9_mask.png,segment taping area
2000x1500_14_resized_jpg.rf.1121da123f56c73abbc9caad2e41030c.jpg,2000x1500_14_resized_jpg.rf.1121da123f56c73abbc9caad2e41030c_mask.png,segment taping area
2000x1500_15_resized_jpg.rf.199f6c8fe16861e47c315224abf3f8f9.jpg,2000x1500_15_resized_jpg.rf.199f6c8fe16861e47c315224abf3f8f9_mask.png,segment taping area
2000x1500_15_resized_jpg.rf.3ae55df796a6ce3a29c6c64e34032436.jpg,2000x1500_15_resized_jpg.rf.3ae55df796a6ce3a29c6c64e34032436_mask.png,segment taping area
2000x1500_15_resized_jpg.rf.501b288fd2600af37d817a3f836c0f60.jpg,2000x1500_15_resized_jpg.rf.501b288fd2600af37d817a3f836c0f60_mask.png,segment taping area
2000x1500_15_resized_jpg.rf.5507045f37d303487d1041ca15c46589.jpg,2000x1500_15_resized_jpg.rf.5507045f37d303487d1041ca15c46589_mask.png,segment taping area
2000x1500_15_resized_jpg.rf.655800d5a62c9d8a281ba81d796ba371.jpg,2000x1500_15_resized_jpg.rf.655800d5a62c9d8a281ba81d796ba371_mask.png,segment taping area
2000x1500_16_resized_jpg.rf.da16519f5b29c0046c168f0ce5b7f6b7.jpg,2000x1500_16_resized_jpg.rf.da16519f5b29c0046c168f0ce5b7f6b7_mask.png,segment taping area
2000x1500_18_resized_jpg.rf.50e396aeb4258541f823b1dbb326cb36.jpg,2000x1500_18_resized_jpg.rf.50e396aeb4258541f823b1dbb326cb36_mask.png,segment taping area
2000x1500_18_resized_jpg.rf.847f4056cd08b7e7edf1c103cca951cb.jpg,2000x1500_18_resized_jpg.rf.847f4056cd08b7e7edf1c103cca951cb_mask.png,segment taping area
2000x1500_18_resized_jpg.rf.913257e77a24db7f7a646eb24a9e0f07.jpg,2000x1500_18_resized_jpg.rf.913257e77a24db7f7a646eb24a9e0f07_mask.png,segment taping area
2000x1500_18_resized_jpg.rf.d931fae06b68085334588638bcc95629.jpg,2000x1500_18_resized_jpg.rf.d931fae06b68085334588638bcc95629_mask.png,segment taping area
2000x1500_18_resized_jpg.rf.d93a245bb90e9945c6b45d9b9f39465e.jpg,2000x1500_18_resized_jpg.rf.d93a245bb90e9945c6b45d9b9f39465e_mask.png,segment taping area
2000x1500_18_resized_jpg.rf.da4bf34c700a703a1aedd3ce67135284.jpg,2000x1500_18_resized_jpg.rf.da4bf34c700a703a1aedd3ce67135284_mask.png,segment taping area
2000x1500_18_resized_jpg.rf.ffc7316de02cdaec9fffb878e3426a80.jpg,2000x1500_18_resized_jpg.rf.ffc7316de02cdaec9fffb878e3426a80_mask.png,segment taping area
2000x1500_19_resized_jpg.rf.5b3c3184784316c4ab24c65c127807fa.jpg,2000x1500_19_resized_jpg.rf.5b3c3184784316c4ab24c65c127807fa_mask.png,segment taping area
2000x1500_19_resized_jpg.rf.7068646cab39f58852faf5596b7e26af.jpg,2000x1500_19_resized_jpg.rf.7068646cab39f58852faf5596b7e26af_mask.png,segment taping area
2000x1500_19_resized_jpg.rf.8df67b3bac8a2fb28e3bdb491d18d7e0.jpg,2000x1500_19_resized_jpg.rf.8df67b3bac8a2fb28e3bdb491d18d7e0_mask.png,segment taping area
2000x1500_19_resized_jpg.rf.9ad465eac26a43c5a63bbe985f33758a.jpg,2000x1500_19_resized_jpg.rf.9ad465eac26a43c5a63bbe985f33758a_mask.png,segment taping area
2000x1500_19_resized_jpg.rf.eddd143193dff15bc800eafa6958cace.jpg,2000x1500_19_resized_jpg.rf.eddd143193dff15bc800eafa6958cace_mask.png,segment taping area
2000x1500_20_resized_jpg.rf.40809553b87e6785e36cad1666358e57.jpg,2000x1500_20_resized_jpg.rf.40809553b87e6785e36cad1666358e57_mask.png,segment taping area
2000x1500_21_resized_jpg.rf.decffff67e924f12dbd84ddfc7298f6b.jpg,2000x1500_21_resized_jpg.rf.decffff67e924f12dbd84ddfc7298f6b_mask.png,segment taping area
2000x1500_22_resized_jpg.rf.74a9f31830d8e43992ce11d0ccbd99f2.jpg,2000x1500_22_resized_jpg.rf.74a9f31830d8e43992ce11d0ccbd99f2_mask.png,segment taping area
2000x1500_23_resized_jpg.rf.090addfaea79d1a5f207b732f8062a1a.jpg,2000x1500_23_resized_jpg.rf.090addfaea79d1a5f207b732f8062a1a_mask.png,segment taping area
2000x1500_24_resized_jpg.rf.1c37556a0144e354949aa8f488b443d6.jpg,2000x1500_24_resized_jpg.rf.1c37556a0144e354949aa8f488b443d6_mask.png,segment taping area
2000x1500_24_resized_jpg.rf.b0300f4893219c478a3df260c1419ed4.jpg,2000x1500_24_resized_jpg.rf.b0300f4893219c478a3df260c1419ed4_mask.png,segment taping area
2000x1500_24_resized_jpg.rf.b88a76cfba4b81c180e4af484608b25e.jpg,2000x1500_24_resized_jpg.rf.b88a76cfba4b81c180e4af484608b25e_mask.png,segment taping area
2000x1500_24_resized_jpg.rf.c0db2bc41ae0cbdb37ea798482003f2d.jpg,2000x1500_24_resized_jpg.rf.c0db2bc41ae0cbdb37ea798482003f2d_mask.png,segment taping area
2000x1500_24_resized_jpg.rf.c91bffcc802f3f868b567781d094c942.jpg,2000x1500_24_resized_jpg.rf.c91bffcc802f3f868b567781d094c942_mask.png,segment taping area
2000x1500_24_resized_jpg.rf.c97e68157bcbea0cb0474dff5a15cc39.jpg,2000x1500_24_resized_jpg.rf.c97e68157bcbea0cb0474dff5a15cc39_mask.png,segment taping area
2000x1500_24_resized_jpg.rf.e4c343a7395371ef6a9885aa8307736d.jpg,2000x1500_24_resized_jpg.rf.e4c343a7395371ef6a9885aa8307736d_mask.png,segment taping area
2000x1500_25_resized_jpg.rf.0fc21c4588cdf72ee6fd60e8c94eb809.jpg,2000x1500_25_resized_jpg.rf.0fc21c4588cdf72ee6fd60e8c94eb809_mask.png,segment taping area
2000x1500_25_resized_jpg.rf.bb79d5dd6768dd26da8d5e16391d7568.jpg,2000x1500_25_resized_jpg.rf.bb79d5dd6768dd26da8d5e16391d7568_mask.png,segment taping area
2000x1500_26_resized_jpg.rf.b301b60e82eff778d72673e0db49fe54.jpg,2000x1500_26_resized_jpg.rf.b301b60e82eff778d72673e0db49fe54_mask.png,segment taping area
2000x1500_2_resized_jpg.rf.7eb18471674f1ceb8c6560a6fd65a541.jpg,2000x1500_2_resized_jpg.rf.7eb18471674f1ceb8c6560a6fd65a541_mask.png,segment taping area
2000x1500_30_resized_jpg.rf.a8285dd71ff1479288c61fdd9c0d627a.jpg,2000x1500_30_resized_jpg.rf.a8285dd71ff1479288c61fdd9c0d627a_mask.png,segment taping area
2000x1500_31_resized_jpg.rf.4f4401d66dfa717f8dc2314a2bc902ac.jpg,2000x1500_31_resized_jpg.rf.4f4401d66dfa717f8dc2314a2bc902ac_mask.png,segment taping area
2000x1500_32_resized_jpg.rf.0014a48765a19ef5bda7bb5fcf8daa53.jpg,2000x1500_32_resized_jpg.rf.0014a48765a19ef5bda7bb5fcf8daa53_mask.png,segment taping area
2000x1500_32_resized_jpg.rf.5d38af4c22b7bd5ee04561936d789269.jpg,2000x1500_32_resized_jpg.rf.5d38af4c22b7bd5ee04561936d789269_mask.png,segment taping area
2000x1500_32_resized_jpg.rf.e823ce9fe947604e44638d04f2147ad8.jpg,2000x1500_32_resized_jpg.rf.e823ce9fe947604e44638d04f2147ad8_mask.png,segment taping area
2000x1500_33_resized_jpg.rf.2ec81147401a23e8759bcc1775b4b05c.jpg,2000x1500_33_resized_jpg.rf.2ec81147401a23e8759bcc1775b4b05c_mask.png,segment taping area
2000x1500_33_resized_jpg.rf.c23694c94c4acd59a60f5e017d42cc02.jpg,2000x1500_33_resized_jpg.rf.c23694c94c4acd59a60f5e017d42cc02_mask.png,segment taping area
2000x1500_35_resized_jpg.rf.4985df3929fc5aae7272adbcf5e47774.jpg,2000x1500_35_resized_jpg.rf.4985df3929fc5aae7272adbcf5e47774_mask.png,segment taping area
2000x1500_3_resized_jpg.rf.953854edfc56a9f503032c21afed0eb5.jpg,2000x1500_3_resized_jpg.rf.953854edfc56a9f503032c21afed0eb5_mask.png,segment taping area
2000x1500_46_resized_jpg.rf.49736177a38e5a4fd47862bbd35c27c4.jpg,2000x1500_46_resized_jpg.rf.49736177a38e5a4fd47862bbd35c27c4_mask.png,segment taping area
2000x1500_46_resized_jpg.rf.50803f14b6ac98b1e1cd8d1623fc98d5.jpg,2000x1500_46_resized_jpg.rf.50803f14b6ac98b1e1cd8d1623fc98d5_mask.png,segment taping area
2000x1500_46_resized_jpg.rf.a5f1e26f046cbdbe29f117e9aea69b3e.jpg,2000x1500_46_resized_jpg.rf.a5f1e26f046cbdbe29f117e9aea69b3e_mask.png,segment taping area
2000x1500_46_resized_jpg.rf.d0e7eb1d339392d5233d2736a35c32c3.jpg,2000x1500_46_resized_jpg.rf.d0e7eb1d339392d5233d2736a35c32c3_mask.png,segment taping area
2000x1500_46_resized_jpg.rf.e92ef2d3e4ac57c6b57f6c3535938358.jpg,2000x1500_46_resized_jpg.rf.e92ef2d3e4ac57c6b57f6c3535938358_mask.png,segment taping area
2000x1500_47_resized_jpg.rf.27a882dd3ef1e5e6e5a9425ba7c2d095.jpg,2000x1500_47_resized_jpg.rf.27a882dd3ef1e5e6e5a9425ba7c2d095_mask.png,segment taping area
2000x1500_47_resized_jpg.rf.3f0a3de8d36b7d574d3f67daf9a55b56.jpg,2000x1500_47_resized_jpg.rf.3f0a3de8d36b7d574d3f67daf9a55b56_mask.png,segment taping area
2000x1500_47_resized_jpg.rf.54421043cc0f3d978cab411533196ac8.jpg,2000x1500_47_resized_jpg.rf.54421043cc0f3d978cab411533196ac8_mask.png,segment taping area
2000x1500_47_resized_jpg.rf.5db0cbe980eb38f1c8975aa78fb79837.jpg,2000x1500_47_resized_jpg.rf.5db0cbe980eb38f1c8975aa78fb79837_mask.png,segment taping area
2000x1500_47_resized_jpg.rf.95327b5745a794e4a550ca5a4b40b123.jpg,2000x1500_47_resized_jpg.rf.95327b5745a794e4a550ca5a4b40b123_mask.png,segment taping area
2000x1500_47_resized_jpg.rf.ca6d698708ad6bc2b42d701f9f214590.jpg,2000x1500_47_resized_jpg.rf.ca6d698708ad6bc2b42d701f9f214590_mask.png,segment taping area
2000x1500_47_resized_jpg.rf.d41f07b50cbf027f550e214659f83da8.jpg,2000x1500_47_resized_jpg.rf.d41f07b50cbf027f550e214659f83da8_mask.png,segment taping area
2000x1500_48_resized_jpg.rf.036f7f1800a5541db4ca4061e636f15e.jpg,2000x1500_48_resized_jpg.rf.036f7f1800a5541db4ca4061e636f15e_mask.png,segment taping area
2000x1500_48_resized_jpg.rf.1aa1b82b677ea37cbe2d3a1df9f746e4.jpg,2000x1500_48_resized_jpg.rf.1aa1b82b677ea37cbe2d3a1df9f746e4_mask.png,segment taping area
2000x1500_48_resized_jpg.rf.3fafdf12933a0f97805b7465db7c49b0.jpg,2000x1500_48_resized_jpg.rf.3fafdf12933a0f97805b7465db7c49b0_mask.png,segment taping area
2000x1500_48_resized_jpg.rf.49b70d77d7c4a07ae1ab03c77673808a.jpg,2000x1500_48_resized_jpg.rf.49b70d77d7c4a07ae1ab03c77673808a_mask.png,segment taping area
2000x1500_48_resized_jpg.rf.5da9444be7ba180ddcb8dd1b16aeca03.jpg,2000x1500_48_resized_jpg.rf.5da9444be7ba180ddcb8dd1b16aeca03_mask.png,segment taping area
2000x1500_48_resized_jpg.rf.96a011d6b5ca2bd9bf6f5b4a371c9ede.jpg,2000x1500_48_resized_jpg.rf.96a011d6b5ca2bd9bf6f5b4a371c9ede_mask.png,segment taping area
2000x1500_48_resized_jpg.rf.9730e880ef0a498d6c583047359f1640.jpg,2000x1500_48_resized_jpg.rf.9730e880ef0a498d6c583047359f1640_mask.png,segment taping area
2000x1500_48_resized_jpg.rf.a3dad272fd7017410609fa618a725373.jpg,2000x1500_48_resized_jpg.rf.a3dad272fd7017410609fa618a725373_mask.png,segment taping area
2000x1500_49_resized_jpg.rf.1954d1584ec1ff34948d79c382781205.jpg,2000x1500_49_resized_jpg.rf.1954d1584ec1ff34948d79c382781205_mask.png,segment taping area
2000x1500_49_resized_jpg.rf.235a4241821a6026c2e0aa696c78683f.jpg,2000x1500_49_resized_jpg.rf.235a4241821a6026c2e0aa696c78683f_mask.png,segment taping area
2000x1500_49_resized_jpg.rf.62cf151cfae94f1187fdd93f2f879b11.jpg,2000x1500_49_resized_jpg.rf.62cf151cfae94f1187fdd93f2f879b11_mask.png,segment taping area
2000x1500_49_resized_jpg.rf.70f7f1751892beb51f1be3968c3fd5f6.jpg,2000x1500_49_resized_jpg.rf.70f7f1751892beb51f1be3968c3fd5f6_mask.png,segment taping area
2000x1500_5_resized_jpg.rf.5a64c96874d273b282ec619a957558a0.jpg,2000x1500_5_resized_jpg.rf.5a64c96874d273b282ec619a957558a0_mask.png,segment taping area
2000x1500_5_resized_jpg.rf.6423c25a172441fa1f66e4e927fe68a9.jpg,2000x1500_5_resized_jpg.rf.6423c25a172441fa1f66e4e927fe68a9_mask.png,segment taping area
2000x1500_5_resized_jpg.rf.6fa14f6462f3442b557e0c63a8dfc928.jpg,2000x1500_5_resized_jpg.rf.6fa14f6462f3442b557e0c63a8dfc928_mask.png,segment taping area
2000x1500_5_resized_jpg.rf.bf1eb8cd0c3f5cb27cf48e10ecc74e78.jpg,2000x1500_5_resized_jpg.rf.bf1eb8cd0c3f5cb27cf48e10ecc74e78_mask.png,segment taping area
2000x1500_5_resized_jpg.rf.c3bea4f126570421ddb26731b492e075.jpg,2000x1500_5_resized_jpg.rf.c3bea4f126570421ddb26731b492e075_mask.png,segment taping area
2000x1500_5_resized_jpg.rf.e2506b79b805aeee8a6cd44141ddbdd3.jpg,2000x1500_5_resized_jpg.rf.e2506b79b805aeee8a6cd44141ddbdd3_mask.png,segment taping area
2000x1500_5_resized_jpg.rf.ef02109b1b05ce783ef5be99e212e835.jpg,2000x1500_5_resized_jpg.rf.ef02109b1b05ce783ef5be99e212e835_mask.png,segment taping area
2000x1500_63_resized_jpg.rf.138204be55b078ccff5c20dd66956a78.jpg,2000x1500_63_resized_jpg.rf.138204be55b078ccff5c20dd66956a78_mask.png,segment taping area
2000x1500_64_resized_jpg.rf.60c8625e7a08f5dbe780354cf72fcf75.jpg,2000x1500_64_resized_jpg.rf.60c8625e7a08f5dbe780354cf72fcf75_mask.png,segment taping area
2000x1500_64_resized_jpg.rf.991cfc5504fbf9e725e14fd2f33a806d.jpg,2000x1500_64_resized_jpg.rf.991cfc5504fbf9e725e14fd2f33a806d_mask.png,segment taping area
2000x1500_64_resized_jpg.rf.ed3466d3c89d6a05f9221f807a68badf.jpg,2000x1500_64_resized_jpg.rf.ed3466d3c89d6a05f9221f807a68badf_mask.png,segment taping area
2000x1500_64_resized_jpg.rf.f3ea37bb2bf6ac9f5ee7da29df467058.jpg,2000x1500_64_resized_jpg.rf.f3ea37bb2bf6ac9f5ee7da29df467058_mask.png,segment taping area
2000x1500_64_resized_jpg.rf.f6ce0d0f14e937c4aef265eea1e82a10.jpg,2000x1500_64_resized_jpg.rf.f6ce0d0f14e937c4aef265eea1e82a10_mask.png,segment taping area
2000x1500_66_resized_jpg.rf.7e1fd35b3de92d104969329a0e782f11.jpg,2000x1500_66_resized_jpg.rf.7e1fd35b3de92d104969329a0e782f11_mask.png,segment taping area
2000x1500_66_resized_jpg.rf.f1239a0e92873eb59f3e8c1375acfc07.jpg,2000x1500_66_resized_jpg.rf.f1239a0e92873eb59f3e8c1375acfc07_mask.png,segment taping area
2000x1500_67_resized_jpg.rf.241229abd019aa76cbd45e98ac3925be.jpg,2000x1500_67_resized_jpg.rf.241229abd019aa76cbd45e98ac3925be_mask.png,segment taping area
2000x1500_67_resized_jpg.rf.3adef16f29c3aba2b60d33f8b1e0f7cb.jpg,2000x1500_67_resized_jpg.rf.3adef16f29c3aba2b60d33f8b1e0f7cb_mask.png,segment taping area
2000x1500_67_resized_jpg.rf.7f51cce690cd66bfce78254ad24fb79c.jpg,2000x1500_67_resized_jpg.rf.7f51cce690cd66bfce78254ad24fb79c_mask.png,segment taping area
2000x1500_67_resized_jpg.rf.87a0d768ea3e7c3309bfdc5f2bb97957.jpg,2000x1500_67_resized_jpg.rf.87a0d768ea3e7c3309bfdc5f2bb97957_mask.png,segment taping area
2000x1500_67_resized_jpg.rf.a1514136f6c3f3c9b476760f1cece805.jpg,2000x1500_67_resized_jpg.rf.a1514136f6c3f3c9b476760f1cece805_mask.png,segment taping area
2000x1500_67_resized_jpg.rf.be353c03f6815349d5b8edebcf53a9ca.jpg,2000x1500_67_resized_jpg.rf.be353c03f6815349d5b8edebcf53a9ca_mask.png,segment taping area
2000x1500_67_resized_jpg.rf.f50860ddfbcf143d0783a1c5d8d9b640.jpg,2000x1500_67_resized_jpg.rf.f50860ddfbcf143d0783a1c5d8d9b640_mask.png,segment taping area
2000x1500_68_resized_jpg.rf.4298a2160c795927f5811351493c4f00.jpg,2000x1500_68_resized_jpg.rf.4298a2160c795927f5811351493c4f00_mask.png,segment taping area
2000x1500_68_resized_jpg.rf.457bb778dd49cd5d9f61a299356f8186.jpg,2000x1500_68_resized_jpg.rf.457bb778dd49cd5d9f61a299356f8186_mask.png,segment taping area
2000x1500_68_resized_jpg.rf.5fa4d06f051b8afe369748d9f0394062.jpg,2000x1500_68_resized_jpg.rf.5fa4d06f051b8afe369748d9f0394062_mask.png,segment taping area
2000x1500_68_resized_jpg.rf.caa6a4797cb86173a8e654346c7c615d.jpg,2000x1500_68_resized_jpg.rf.caa6a4797cb86173a8e654346c7c615d_mask.png,segment taping area
2000x1500_68_resized_jpg.rf.cbba3716e7e400ecf1adf0494f55b46a.jpg,2000x1500_68_resized_jpg.rf.cbba3716e7e400ecf1adf0494f55b46a_mask.png,segment taping area
2000x1500_68_resized_jpg.rf.d99f237be357c10f9dcba5c5568e90bd.jpg,2000x1500_68_resized_jpg.rf.d99f237be357c10f9dcba5c5568e90bd_mask.png,segment taping area
2000x1500_68_resized_jpg.rf.db98bbbf7fb070fe628d90fc75ed1696.jpg,2000x1500_68_resized_jpg.rf.db98bbbf7fb070fe628d90fc75ed1696_mask.png,segment taping area
2000x1500_68_resized_jpg.rf.dc2382c63114ca1f45e92ef44dda8803.jpg,2000x1500_68_resized_jpg.rf.dc2382c63114ca1f45e92ef44dda8803_mask.png,segment taping area
2000x1500_68_resized_jpg.rf.f7e6f2dbeb8b8e924926fed3cc1f931c.jpg,2000x1500_68_resized_jpg.rf.f7e6f2dbeb8b8e924926fed3cc1f931c_mask.png,segment taping area
2000x1500_69_resized_jpg.rf.766946bad4a951f964d5e35d212b2db9.jpg,2000x1500_69_resized_jpg.rf.766946bad4a951f964d5e35d212b2db9_mask.png,segment taping area
2000x1500_69_resized_jpg.rf.8b972eea84bfb1183201e1b325ff867a.jpg,2000x1500_69_resized_jpg.rf.8b972eea84bfb1183201e1b325ff867a_mask.png,segment taping area
2000x1500_69_resized_jpg.rf.9b73a77108c815bd967add318b107485.jpg,2000x1500_69_resized_jpg.rf.9b73a77108c815bd967add318b107485_mask.png,segment taping area
2000x1500_6_resized_jpg.rf.91edeefc817313eea025f08785e44dc6.jpg,2000x1500_6_resized_jpg.rf.91edeefc817313eea025f08785e44dc6_mask.png,segment taping area
2000x1500_70_resized_jpg.rf.fd2f1c3a0fa153ef65841edc7d91491e.jpg,2000x1500_70_resized_jpg.rf.fd2f1c3a0fa153ef65841edc7d91491e_mask.png,segment taping area
2000x1500_71_resized_jpg.rf.5174c8a59032c10b62b049a2c1d9a25e.jpg,2000x1500_71_resized_jpg.rf.5174c8a59032c10b62b049a2c1d9a25e_mask.png,segment taping area
2000x1500_72_resized_jpg.rf.157da29a981569f791d673c35ea67ba5.jpg,2000x1500_72_resized_jpg.rf.157da29a981569f791d673c35ea67ba5_mask.png,segment taping area
2000x1500_72_resized_jpg.rf.36c0689475bc40de7c845c8ef2303863.jpg,2000x1500_72_resized_jpg.rf.36c0689475bc40de7c845c8ef2303863_mask.png,segment taping area
2000x1500_72_resized_jpg.rf.794d9d7ac30c6b7f13af080bda895d3b.jpg,2000x1500_72_resized_jpg.rf.794d9d7ac30c6b7f13af080bda895d3b_mask.png,segment taping area
2000x1500_72_resized_jpg.rf.84b5fb0d9800024f7f0efd29df66c7b4.jpg,2000x1500_72_resized_jpg.rf.84b5fb0d9800024f7f0efd29df66c7b4_mask.png,segment taping area
2000x1500_72_resized_jpg.rf.98211baf867ab02a40a3ffc7a7ac3f0f.jpg,2000x1500_72_resized_jpg.rf.98211baf867ab02a40a3ffc7a7ac3f0f_mask.png,segment taping area
2000x1500_72_resized_jpg.rf.9feeebcf632b786481f89e0d31b93e9f.jpg,2000x1500_72_resized_jpg.rf.9feeebcf632b786481f89e0d31b93e9f_mask.png,segment taping area
2000x1500_72_resized_jpg.rf.b0ee055d83a1486faa6acd8596e2f58e.jpg,2000x1500_72_resized_jpg.rf.b0ee055d83a1486faa6acd8596e2f58e_mask.png,segment taping area
2000x1500_72_resized_jpg.rf.bc3b05ecf9efd222c60252f7d7c85e4a.jpg,2000x1500_72_resized_jpg.rf.bc3b05ecf9efd222c60252f7d7c85e4a_mask.png,segment taping area
2000x1500_73_resized_jpg.rf.25138ecc6ae9a6f35c690f1171e4dfa5.jpg,2000x1500_73_resized_jpg.rf.25138ecc6ae9a6f35c690f1171e4dfa5_mask.png,segment taping area
2000x1500_73_resized_jpg.rf.31e9d426a327d7bb8892a78b4655e177.jpg,2000x1500_73_resized_jpg.rf.31e9d426a327d7bb8892a78b4655e177_mask.png,segment taping area
2000x1500_73_resized_jpg.rf.35bd3a6e74ad89c419676c79578c61a3.jpg,2000x1500_73_resized_jpg.rf.35bd3a6e74ad89c419676c79578c61a3_mask.png,segment taping area
2000x1500_73_resized_jpg.rf.c05cc8da3d65c95ddb004448b20275d5.jpg,2000x1500_73_resized_jpg.rf.c05cc8da3d65c95ddb004448b20275d5_mask.png,segment taping area
2000x1500_73_resized_jpg.rf.ff6b62e91eff6449cde8a434dc83eeac.jpg,2000x1500_73_resized_jpg.rf.ff6b62e91eff6449cde8a434dc83eeac_mask.png,segment taping area
2000x1500_74_resized_jpg.rf.03f532bc0fa5831944d345d7640824aa.jpg,2000x1500_74_resized_jpg.rf.03f532bc0fa5831944d345d7640824aa_mask.png,segment taping area
2000x1500_74_resized_jpg.rf.092523bf92d4c2922c14700df593ed60.jpg,2000x1500_74_resized_jpg.rf.092523bf92d4c2922c14700df593ed60_mask.png,segment taping area
2000x1500_74_resized_jpg.rf.3295ac13366dadc4b35fd14eaf2cdc90.jpg,2000x1500_74_resized_jpg.rf.3295ac13366dadc4b35fd14eaf2cdc90_mask.png,segment taping area
2000x1500_74_resized_jpg.rf.ac538dc03fdd5215440fe2d831f3b960.jpg,2000x1500_74_resized_jpg.rf.ac538dc03fdd5215440fe2d831f3b960_mask.png,segment taping area
2000x1500_74_resized_jpg.rf.f1193ff4e05df73cf6952d9133184ba2.jpg,2000x1500_74_resized_jpg.rf.f1193ff4e05df73cf6952d9133184ba2_mask.png,segment taping area
2000x1500_74_resized_jpg.rf.fded853ec7878c578afd457d972bd0f1.jpg,2000x1500_74_resized_jpg.rf.fded853ec7878c578afd457d972bd0f1_mask.png,segment taping area
2000x1500_75_resized_jpg.rf.c0cdd88b43738188222dadaef1a5a85f.jpg,2000x1500_75_resized_jpg.rf.c0cdd88b43738188222dadaef1a5a85f_mask.png,segment taping area
2000x1500_76_resized_jpg.rf.3704c5e97f7a9bea27e3fc75b915e8df.jpg,2000x1500_76_resized_jpg.rf.3704c5e97f7a9bea27e3fc75b915e8df_mask.png,segment taping area
2000x1500_76_resized_jpg.rf.57adea9db5427bef5e2ee265ee2779de.jpg,2000x1500_76_resized_jpg.rf.57adea9db5427bef5e2ee265ee2779de_mask.png,segment taping area
2000x1500_76_resized_jpg.rf.6fa5b206a2888a401350ae39493fc597.jpg,2000x1500_76_resized_jpg.rf.6fa5b206a2888a401350ae39493fc597_mask.png,segment taping area
2000x1500_76_resized_jpg.rf.74a24aee0b45e542adfe7e29c65bf54b.jpg,2000x1500_76_resized_jpg.rf.74a24aee0b45e542adfe7e29c65bf54b_mask.png,segment taping area
2000x1500_76_resized_jpg.rf.ab2834ec234e42cd4e898cabf13c863e.jpg,2000x1500_76_resized_jpg.rf.ab2834ec234e42cd4e898cabf13c863e_mask.png,segment taping area
2000x1500_76_resized_jpg.rf.b94a573f443fe31b37cdf661ae450667.jpg,2000x1500_76_resized_jpg.rf.b94a573f443fe31b37cdf661ae450667_mask.png,segment taping area
2000x1500_77_resized_jpg.rf.02e2cf0b7842d619153883710e5d83d8.jpg,2000x1500_77_resized_jpg.rf.02e2cf0b7842d619153883710e5d83d8_mask.png,segment taping area
